timestamp,height,x_speed,y_speed,z_speed,pitch,roll,yaw,temperature,distance,barometer,flight_time,battery,mp_distance_x,mp_distance_y,mp_distance_z,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
38283.33587,70,0,0,0,0,0,178,69,80,21018,54,90,-9,0,80,649,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,3.014434,benign
38283.8656,70,0,0,0,-7,0,178,69,81,21016,54,90,-4,-4,81,660,86,2,44,1,0,1,0,0,0,350,2048,20,52,41318,64,128,6,2,4,56149,53,4094023587,0,32,2,64240,1,0,0,0,0,0,2,8.0,1.9e-05,benign
38284.38424,70,-4,0,0,1,0,178,69,80,21008,55,90,-13,-5,81,660,86,2,44,1,0,1,0,0,0,350,2048,20,52,41318,64,128,6,2,4,56149,53,4094023587,0,32,2,64240,1,0,0,0,0,0,2,8.0,1.9e-05,benign
38284.90295,70,-2,0,0,-1,0,178,70,81,21013,55,90,-36,-1,79,660,86,2,44,1,0,1,0,0,0,350,2048,20,52,41318,64,128,6,2,4,56149,53,4094023587,0,32,2,64240,1,0,0,0,0,0,2,8.0,1.9e-05,benign
38285.42031,70,-2,0,0,-1,0,178,70,80,21015,56,90,-40,10,81,660,86,2,44,1,0,1,0,0,0,350,2048,20,52,41318,64,128,6,2,4,56149,53,4094023587,0,32,2,64240,1,0,0,0,0,0,2,8.0,1.9e-05,benign
38285.92097,70,-2,0,0,-1,0,178,70,80,21013,56,90,-32,11,78,660,86,2,44,1,0,1,0,0,0,350,2048,20,52,41318,64,128,6,2,4,56149,53,4094023587,0,32,2,64240,1,0,0,0,0,0,2,8.0,1.9e-05,benign
38286.43432,70,-1,0,0,4,0,178,70,80,21024,57,90,-9,13,81,660,86,2,44,1,0,1,0,0,0,350,2048,20,52,41318,64,128,6,2,4,56149,53,4094023587,0,32,2,64240,1,0,0,0,0,0,2,8.0,1.9e-05,benign
38286.94994,70,0,0,0,0,0,178,70,80,21016,57,90,-8,7,81,682,233,3,44,0,1,0,1,0,0,681,2048,20,199,672,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,28,171,2,8.0,0.062008,benign
38287.45288,70,0,-1,0,0,0,178,70,81,21015,58,90,-1,10,81,688,231,3,44,0,1,0,1,0,0,682,2048,20,197,673,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,27,169,2,8.0,0.0326,benign
38287.97464,70,0,0,0,0,0,178,70,81,21013,58,90,-2,4,82,688,231,3,44,0,1,0,1,0,0,682,2048,20,197,673,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,27,169,2,8.0,0.0326,benign
38288.4775,70,0,0,0,0,0,178,70,80,21017,59,90,-2,5,82,688,231,3,44,0,1,0,1,0,0,682,2048,20,197,673,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,27,169,2,8.0,0.0326,benign
38289.00422,70,0,0,0,0,0,178,69,80,21009,59,90,-2,5,82,688,231,3,44,0,1,0,1,0,0,682,2048,20,197,673,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,27,169,2,8.0,0.0326,benign
38289.52286,70,-4,0,0,0,0,178,69,82,21002,60,90,3,8,82,688,231,3,44,0,1,0,1,0,0,682,2048,20,197,673,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,27,169,2,8.0,0.0326,benign
38290.05441,70,-2,0,0,0,0,178,70,81,20997,60,90,17,6,82,701,98,0,320,0,1,0,1,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.009879,benign
38290.57639,70,-2,0,0,-1,0,178,70,80,21002,61,90,38,6,77,742,229,3,320,0,1,0,1,0,0,725,2048,20,195,715,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,36,167,2,8.0,0.002392,benign
38291.0772,70,-2,0,0,-1,0,178,69,80,21001,61,90,52,3,77,754,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.004594,benign
38291.57886,70,-2,0,0,0,0,178,69,79,21001,62,90,37,-11,85,754,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.004594,benign
38292.10577,70,0,0,0,0,0,178,69,79,21001,62,90,27,-22,81,754,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.004594,benign
38292.63533,70,-1,-1,0,-2,2,178,69,81,21001,63,90,17,-16,86,754,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.004594,benign
38293.16394,70,-1,-1,0,0,0,178,69,80,21008,63,90,16,-16,83,754,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.004594,benign
38293.6905,70,0,-1,0,0,0,178,69,79,21007,64,90,3,-5,82,783,236,3,320,0,1,0,1,0,0,762,2048,20,202,752,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,23,174,2,8.0,0.002432,benign
38294.23507,70,0,0,0,0,0,178,70,79,21000,64,89,3,-6,81,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38294.77981,70,0,0,0,0,0,-146,70,79,21004,65,89,2,-5,81,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38295.30088,60,0,0,0,0,0,-110,69,79,21011,66,89,4,-7,81,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38295.83059,60,0,0,0,0,0,-73,70,79,21012,66,89,0,-6,81,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38296.33229,60,0,0,0,0,0,-49,70,80,21012,67,89,2,-3,81,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38296.86487,70,0,0,0,0,0,-18,70,80,21004,67,89,1,0,82,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38297.38445,60,0,0,0,0,0,-4,69,79,21003,68,89,-3,0,82,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.018296,benign
38297.89673,60,0,0,0,0,0,-3,70,80,20991,68,89,-200,-200,-200,821,228,3,44,0,1,0,1,0,0,811,2048,20,194,800,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,21,166,2,8.0,0.020678,benign
38298.41351,60,0,0,0,0,0,-3,70,79,20987,69,89,-200,-200,-200,821,228,3,44,0,1,0,1,0,0,811,2048,20,194,800,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,21,166,2,8.0,0.020678,benign
38298.93922,50,0,0,4,0,0,-2,70,66,20971,69,89,-200,-200,-200,821,228,3,44,0,1,0,1,0,0,811,2048,20,194,800,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,21,166,2,8.0,0.020678,benign
38299.46881,30,0,0,4,0,0,-2,70,36,20957,70,89,-200,-200,-200,821,228,3,44,0,1,0,1,0,0,811,2048,20,194,800,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,21,166,2,8.0,0.020678,benign
38300.00071,0,0,0,4,0,0,-3,70,15,20895,70,89,-200,-200,-200,821,228,3,44,0,1,0,1,0,0,811,2048,20,194,800,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,21,166,2,8.0,0.020678,benign
38430.5684,70,0,0,0,-1,0,0,67,82,21035,9,84,-11,-6,84,269,226,3,44,0,1,0,1,0,0,86,2048,20,192,83,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,18,164,2,8.0,0.097209,benign
38431.09567,70,0,0,0,-1,0,0,67,82,21031,9,84,-8,-6,85,269,226,3,44,0,1,0,1,0,0,86,2048,20,192,83,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,18,164,2,8.0,0.097209,benign
38431.62625,70,0,0,0,0,0,0,67,82,21035,10,84,-12,-6,84,269,226,3,44,0,1,0,1,0,0,86,2048,20,192,83,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,18,164,2,8.0,0.097209,benign
38432.15045,70,0,0,0,0,-1,0,67,83,21037,10,84,-11,-9,85,313,226,3,320,0,1,0,1,0,0,126,2048,20,192,123,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,19,164,2,8.0,0.002512,benign
38432.71195,70,0,0,0,0,0,0,66,82,21041,11,84,-9,-10,85,313,226,3,320,0,1,0,1,0,0,126,2048,20,192,123,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,19,164,2,8.0,0.002512,benign
38433.24056,70,0,-1,0,-2,-2,0,66,82,21035,11,84,-14,-11,84,313,226,3,320,0,1,0,1,0,0,126,2048,20,192,123,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,19,164,2,8.0,0.002512,benign
38433.77151,70,0,-1,0,-1,-1,0,66,82,21037,12,84,-10,-7,84,313,226,3,320,0,1,0,1,0,0,126,2048,20,192,123,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,19,164,2,8.0,0.002512,benign
38434.30229,60,0,-1,0,-1,0,0,66,81,21039,12,84,-8,-6,83,313,226,3,320,0,1,0,1,0,0,126,2048,20,192,123,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,19,164,2,8.0,0.002512,benign
38434.82922,60,0,0,0,0,0,0,66,80,21046,13,84,-7,-5,83,313,226,3,320,0,1,0,1,0,0,126,2048,20,192,123,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,172,19,164,2,8.0,0.002512,benign
38435.33985,70,0,0,0,-1,-1,0,66,81,21050,13,84,-10,-7,83,339,228,3,44,0,1,0,1,0,0,168,2048,20,194,164,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,174,12,166,2,8.0,0.000332,benign
38435.8409,70,0,0,0,-1,0,0,67,81,21042,14,84,-12,-12,83,345,86,2,44,1,0,1,0,0,0,219,2048,20,52,18735,64,128,6,2,2,56004,53,2816514253,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.006532,benign
38436.39082,70,0,0,0,-1,0,0,67,82,21043,15,84,-15,-11,84,345,86,2,44,1,0,1,0,0,0,219,2048,20,52,18735,64,128,6,2,2,56004,53,2816514253,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.006532,benign
38436.91941,70,1,0,0,-9,0,0,66,83,21040,15,84,-22,-18,81,345,86,2,44,1,0,1,0,0,0,219,2048,20,52,18735,64,128,6,2,2,56004,53,2816514253,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.006532,benign
38437.45108,70,3,0,0,0,0,0,66,83,21032,16,84,-4,-18,86,345,86,2,44,1,0,1,0,0,0,219,2048,20,52,18735,64,128,6,2,2,56004,53,2816514253,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.006532,benign
38437.98116,70,2,0,0,-2,-1,0,67,84,21041,16,84,4,-20,89,345,86,2,44,1,0,1,0,0,0,219,2048,20,52,18735,64,128,6,2,2,56004,53,2816514253,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.006532,benign
38438.56628,70,2,0,0,-2,-1,0,67,84,21045,17,84,17,-26,91,345,86,2,44,1,0,1,0,0,0,219,2048,20,52,18735,64,128,6,2,2,56004,53,2816514253,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.006532,benign
38439.0943,70,2,0,0,-2,-1,0,67,84,21041,17,84,27,-8,96,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38439.6209,70,2,-1,0,-1,-1,0,67,83,21041,18,84,34,-25,93,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38440.13952,70,2,-1,0,-1,-1,0,67,83,21039,18,84,53,-27,83,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38440.67034,70,1,0,0,3,1,0,66,82,21043,19,84,45,11,79,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38441.19459,70,0,0,0,-7,-2,0,66,82,21043,19,84,41,12,81,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38441.70875,70,3,-1,0,-1,0,0,66,82,21037,20,84,34,13,81,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38442.22349,60,2,0,0,0,0,0,66,80,21038,20,84,19,13,81,382,230,3,44,0,1,0,1,0,0,209,2048,20,196,205,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,21,168,2,8.0,0.005541,benign
38442.75272,60,1,0,0,-1,0,0,67,79,21038,21,84,7,9,81,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38443.2834,60,0,0,0,-1,0,0,67,79,21039,21,84,6,7,80,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38443.79986,60,0,0,0,0,0,0,66,79,21038,22,84,3,6,80,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38444.31745,60,0,0,0,-3,0,0,66,79,21033,22,84,3,5,81,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38444.83636,60,0,0,0,0,0,0,67,79,21045,23,84,4,7,80,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38445.36111,60,0,0,0,0,0,0,67,80,21046,23,84,5,11,81,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38445.89004,60,1,0,0,-8,0,0,67,82,21039,24,84,10,16,81,431,233,3,44,0,1,0,1,0,0,252,2048,20,199,248,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,33,171,2,8.0,0.043063,benign
38446.40665,60,3,0,0,0,0,0,67,80,21052,25,84,-3,21,81,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38446.91274,60,2,0,0,-1,0,0,67,81,21044,25,84,-24,32,77,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38447.44633,60,2,0,0,-1,-1,0,67,81,21043,26,84,-28,38,78,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38447.96149,60,2,0,0,-1,-1,0,67,81,21048,26,84,-40,38,78,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38448.4832,70,2,-1,0,-1,-1,0,67,81,21051,27,84,-49,43,71,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38449.01378,60,1,-1,0,0,-1,0,67,80,21047,27,84,-32,-28,80,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38449.52893,60,0,0,0,0,0,0,67,80,21045,28,84,-19,-28,81,465,75,3,44,0,1,0,1,0,0,294,2048,20,41,289,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8899,21,59,13,2,8.0,0.028728,benign
38450.04679,60,1,-1,0,-4,-5,0,68,81,21048,28,84,-20,-28,81,507,233,3,44,0,1,0,1,0,0,335,2048,20,199,330,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,40,171,2,8.0,0.014568,benign
38450.57653,60,1,-1,0,-1,0,0,68,81,21042,29,84,-16,-23,81,507,233,3,44,0,1,0,1,0,0,335,2048,20,199,330,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,40,171,2,8.0,0.014568,benign
38451.09375,60,1,-1,0,0,0,0,68,80,21045,29,84,-11,-14,82,507,233,3,44,0,1,0,1,0,0,335,2048,20,199,330,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,40,171,2,8.0,0.014568,benign
38451.61239,60,0,-1,0,0,0,0,68,79,21050,30,84,-6,-8,82,507,233,3,44,0,1,0,1,0,0,335,2048,20,199,330,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,40,171,2,8.0,0.014568,benign
38452.14302,60,0,0,0,0,0,0,67,79,21052,30,84,-5,-6,81,507,233,3,44,0,1,0,1,0,0,335,2048,20,199,330,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,40,171,2,8.0,0.014568,benign
38452.6717,60,0,0,0,-2,-1,0,67,80,21050,31,84,-3,-7,82,507,233,3,44,0,1,0,1,0,0,335,2048,20,199,330,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,179,40,171,2,8.0,0.014568,benign
38453.20092,60,0,0,0,0,1,0,67,81,21051,31,84,-6,-4,82,555,230,3,44,0,1,0,1,0,0,375,2048,20,196,370,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,176,46,168,2,8.0,0.052457,benign
38453.71975,60,0,0,0,0,0,0,67,81,21051,32,84,-6,-5,83,564,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.050423,benign
38454.22437,70,0,0,0,0,0,0,67,81,21052,32,84,-5,-11,83,564,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.050423,benign
38454.75111,70,0,0,0,0,-1,16,68,82,21047,33,84,-6,-12,83,564,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.050423,benign
38455.27973,70,0,0,0,0,0,31,68,82,21052,33,84,-5,-14,83,564,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.050423,benign
38455.79756,70,0,0,0,0,0,35,67,81,21052,34,84,-5,-13,84,564,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.050423,benign
38456.32714,70,0,0,0,0,0,13,67,81,21047,34,84,-5,-18,83,564,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.050423,benign
38456.85893,70,0,0,0,0,0,1,67,82,21051,35,84,-7,-21,82,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38457.37371,70,0,0,0,0,0,0,67,82,21047,35,84,-8,-18,83,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38457.8764,70,0,-1,0,0,0,0,67,82,21049,36,84,-7,-19,83,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38458.39289,60,0,-1,0,0,-1,0,67,81,21056,37,84,-6,-10,83,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38458.91155,60,0,-1,0,0,0,0,67,80,21051,37,84,-4,-6,82,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38459.43844,60,0,0,0,0,1,0,67,79,21047,38,84,-4,-5,82,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38459.96803,60,4,0,0,-4,0,0,67,81,21048,38,84,0,-5,82,586,232,3,44,0,1,0,1,0,0,421,2048,20,198,415,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,178,48,170,2,8.0,0.038632,benign
38460.51743,60,2,0,0,-1,-1,0,67,80,21050,39,84,20,-19,80,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38461.03704,60,2,0,0,-1,-1,0,67,81,21047,39,84,26,-29,81,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38461.55317,60,2,0,0,-1,-1,0,67,82,21046,40,84,-41,-6,86,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38462.06881,70,2,0,0,-1,-1,0,68,82,21044,40,84,-26,-11,88,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38462.59942,70,1,-1,0,0,-1,0,68,83,21037,41,84,-18,-14,85,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38463.12701,70,0,0,0,0,0,0,67,82,21042,41,84,-10,-9,86,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38463.65581,70,0,0,0,-1,-1,0,67,82,21046,42,84,-12,-13,85,662,231,3,44,0,1,0,1,0,0,467,2048,20,197,459,0,255,17,1,1,0,0,0,0,0,0,0,0,8889,8890,177,43,169,2,8.0,0.050731,benign
38464.18689,60,0,-1,0,0,0,0,68,81,21041,42,84,-7,-9,84,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38464.73445,60,0,0,0,0,0,0,68,80,21041,43,84,-5,-6,83,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38465.26356,60,0,0,0,0,0,18,67,80,21042,43,84,-4,-3,83,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38465.78023,60,0,0,0,0,0,48,68,81,21037,44,84,-4,-4,83,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38466.29513,60,0,0,0,0,0,78,68,81,21042,44,84,-2,-10,83,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38466.82623,60,0,0,0,0,0,114,67,80,21046,45,84,-3,-11,83,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38467.35139,60,0,0,0,0,0,151,67,80,21045,46,84,-4,-23,79,696,86,2,44,1,0,1,0,0,0,310,2048,20,52,41401,64,128,6,2,3,60390,53,3557739416,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.021344,benign
38467.87911,60,0,0,0,0,0,169,68,81,21051,46,84,-10,-18,82,727,86,2,44,1,0,1,0,0,0,320,2048,20,52,18773,64,128,6,2,2,52515,53,480685308,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.039365,benign
38468.41068,60,0,0,0,0,0,178,68,81,21051,47,84,-8,-16,84,727,86,2,44,1,0,1,0,0,0,320,2048,20,52,18773,64,128,6,2,2,52515,53,480685308,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.039365,benign
38468.92707,60,0,0,0,0,0,178,68,81,21051,47,84,-10,-12,84,727,86,2,44,1,0,1,0,0,0,320,2048,20,52,18773,64,128,6,2,2,52515,53,480685308,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.039365,benign
38469.44145,60,0,0,0,0,0,178,68,81,21050,48,84,-8,-8,84,727,86,2,44,1,0,1,0,0,0,320,2048,20,52,18773,64,128,6,2,2,52515,53,480685308,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.039365,benign
38469.99993,60,-3,0,0,-8,0,178,68,82,21048,48,84,-15,-7,83,727,86,2,44,1,0,1,0,0,0,320,2048,20,52,18773,64,128,6,2,2,52515,53,480685308,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.039365,benign
38470.53059,70,-2,0,0,0,0,178,68,81,21057,49,84,-32,0,83,727,86,2,44,1,0,1,0,0,0,320,2048,20,52,18773,64,128,6,2,2,52515,53,480685308,0,32,2,64240,1,0,0,0,0,0,2,8.0,0.039365,benign
38471.06069,70,-2,0,0,-1,0,178,68,80,21046,49,84,-44,0,85,771,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0.06786,benign
