timestamp_c,frame.number,frame.len,wlan.ta,wlan.sa,wlan.ra,wlan.da,wlan.bssid,wlan.duration,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,wlan.flags,wlan.fcs,wlan.fcs.status,wlan.qos,wlan.qos.priority,wlan.qos.ack,wlan.ccmp.extiv,wlan.wep.key,data.len,radiotap.hdr_length,radiotap.antenna_signal,radiotap.signal_quality,radiotap.channel.flags.ofdm,radiotap.channel.flags.cck,wlan_radio.datarate,wlan_radio.channel,wlan_radio.frequency,wlan_radio.signal_strength (dbm),wlan_radio.Noise level (dbm),wlan_radio.SNR (db),wlan_radio.preamble,class
1694818261,836,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818261,839,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818261,846,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818261,848,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818261,851,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818261,861,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-16,63,1,0,6,2,2417,-16,0,0,20,FDI
1694818261,864,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818261,871,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818261,873,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818261,876,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818261,883,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,886,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,45,1,0,6,2,2417,-16,0,0,20,FDI
1694818262,893,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,54,1,0,6,2,2417,-16,0,0,20,FDI
1694818262,895,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,898,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,909,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,63,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,914,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,916,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,42,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,919,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,928,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,930,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,60,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,938,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,940,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818262,943,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,950,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,54,1,0,6,2,2417,-16,0,0,20,FDI
1694818263,952,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,955,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,962,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,964,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,967,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,978,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,45,1,0,6,2,2417,-16,0,0,20,FDI
1694818263,980,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-16,60,1,0,6,2,2417,-16,0,0,20,FDI
1694818263,983,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,45,1,0,6,2,2417,-16,0,0,20,FDI
1694818263,990,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818263,992,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,51,1,0,6,2,2417,-12,0,0,20,FDI
1694818263,995,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,45,1,0,6,2,2417,-10,0,0,20,FDI
1694818263,1002,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818263,1004,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,51,1,0,6,2,2417,-12,0,0,20,FDI
1694818263,1007,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818264,1014,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818264,1016,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818264,1019,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818264,1029,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,63,1,0,6,2,2417,-16,0,0,20,FDI
1694818264,1031,117,0,0,0,0,0,44,0,323,2,8,1,115285094,2,0,0,0,0,0,19,32,-18,84,1,0,54,2,2417,-18,0,0,20,FDI
1694818264,1038,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,48,1,0,6,2,2417,-16,0,0,20,FDI
1694818264,1040,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,51,1,0,6,2,2417,-12,0,0,20,FDI
1694818264,1043,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818264,1048,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818264,1052,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818264,1055,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818264,1065,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,54,1,0,6,2,2417,-16,0,0,20,FDI
1694818264,1067,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-16,51,1,0,6,2,2417,-16,0,0,20,FDI
1694818264,1070,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,45,1,0,6,2,2417,-16,0,0,20,FDI
1694818265,1077,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818265,1079,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818265,1082,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1089,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1093,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,48,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1096,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1106,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1113,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1115,117,0,0,0,0,0,44,0,324,2,8,1,2549587612,2,0,0,0,0,0,19,32,-16,96,1,0,54,2,2417,-16,0,0,20,FDI
1694818265,1120,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,69,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1128,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1135,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1137,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818265,1140,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1147,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1149,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1152,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1159,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818266,1161,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1164,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1176,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,60,1,0,6,2,2417,-12,0,0,20,FDI
1694818266,1178,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,60,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1181,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1188,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1189,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818266,1190,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,63,1,0,6,2,2417,-12,0,0,20,FDI
1694818266,1191,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1192,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1194,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,42,1,0,6,2,2417,-12,0,0,20,FDI
1694818266,1200,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1209,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1214,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1216,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,42,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1218,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818266,1222,117,0,0,0,0,0,44,0,325,2,8,1,3739995085,2,0,0,0,0,0,19,32,-16,81,1,0,54,2,2417,-16,0,0,20,FDI
1694818267,1225,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,57,1,0,6,2,2417,-12,0,0,20,FDI
1694818267,1230,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,39,1,0,6,2,2417,-12,0,0,20,FDI
1694818267,1232,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,57,1,0,6,2,2417,-12,0,0,20,FDI
1694818267,1235,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1242,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1244,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1247,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818267,1262,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,51,1,0,6,2,2417,-12,0,0,20,FDI
1694818267,1267,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,42,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1268,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,39,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1270,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1274,116,0,0,0,0,0,44,0,327,2,8,1,2633120206,2,0,0,0,0,0,18,32,-14,72,1,0,54,2,2417,-14,0,0,20,FDI
1694818267,1277,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,60,1,0,6,2,2417,-12,0,0,20,FDI
1694818267,1282,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,39,1,0,6,2,2417,-14,0,0,20,FDI
1694818267,1285,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,45,1,0,6,2,2417,-16,0,0,20,FDI
1694818268,1292,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-18,54,1,0,6,2,2417,-18,0,0,20,FDI
1694818268,1294,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-16,51,1,0,6,2,2417,-16,0,0,20,FDI
1694818268,1297,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,45,1,0,6,2,2417,-16,0,0,20,FDI
1694818268,1308,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,63,1,0,6,2,2417,-16,0,0,20,FDI
1694818268,1310,116,0,0,0,0,0,44,0,328,2,8,1,1746237138,2,0,0,0,0,0,18,32,-18,100,1,0,54,2,2417,-18,0,0,20,FDI
1694818268,1318,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,57,1,0,6,2,2417,-14,0,0,20,FDI
1694818268,1320,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,60,1,0,6,2,2417,-12,0,0,20,FDI
1694818268,1323,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818268,1332,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818268,1340,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,54,1,0,6,2,2417,-12,0,0,20,FDI
1694818268,1342,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818268,1346,116,0,0,0,0,0,44,0,329,2,8,1,865636997,2,0,0,0,0,0,18,32,-14,66,1,0,54,2,2417,-14,0,0,20,FDI
1694818269,1354,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,45,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1359,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,42,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1362,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,45,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1366,116,0,0,0,0,0,44,0,330,2,8,1,3019086652,2,0,0,0,0,0,18,32,-12,84,1,0,54,2,2417,-12,0,0,20,FDI
1694818269,1369,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,60,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1375,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,39,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1377,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-10,57,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1380,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-10,45,1,0,6,2,2417,-10,0,0,20,FDI
1694818269,1393,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,63,1,0,6,2,2417,-12,0,0,20,FDI
1694818269,1395,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,60,1,0,6,2,2417,-12,0,0,20,FDI
1694818269,1397,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818269,1404,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,60,1,0,6,2,2417,-14,0,0,20,FDI
1694818269,1409,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-16,39,1,0,6,2,2417,-16,0,0,20,FDI
1694818269,1411,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-16,57,1,0,6,2,2417,-16,0,0,20,FDI
1694818269,1414,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-20,45,1,0,6,2,2417,-20,0,0,20,FDI
1694818269,1423,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818269,1429,117,0,0,0,0,0,44,0,332,2,8,1,638110030,2,0,0,0,0,0,19,32,-16,93,1,0,54,2,2417,-16,0,0,20,FDI
1694818270,1434,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-18,42,1,0,6,2,2417,-18,0,0,20,FDI
1694818270,1440,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,69,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1442,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,48,1,0,6,2,2417,-12,0,0,20,FDI
1694818270,1447,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1464,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1471,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-12,48,1,0,6,2,2417,-12,0,0,20,FDI
1694818270,1473,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818270,1475,117,0,0,0,0,0,44,0,333,2,8,1,3357987549,2,0,0,0,0,0,19,32,-14,78,1,0,54,2,2417,-14,0,0,20,FDI
1694818270,1476,117,0,0,0,0,0,44,0,333,2,8,9,689574517,2,0,0,0,0,0,19,32,-14,84,1,0,54,2,2417,-14,0,0,20,FDI
1694818270,1479,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1481,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,30,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1484,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1490,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1494,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1510,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1514,117,0,0,0,0,0,44,0,335,2,8,1,3704632144,2,0,0,0,0,0,19,32,-16,81,1,0,54,2,2417,-16,0,0,20,FDI
1694818270,1517,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1522,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,48,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1524,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818270,1527,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-12,45,1,0,6,2,2417,-12,0,0,20,FDI
1694818271,1538,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,51,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1542,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1544,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,54,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1549,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1551,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1554,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1565,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,63,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1569,117,0,0,0,0,0,44,0,336,2,8,1,1367368660,2,0,0,0,0,0,19,32,-14,96,1,0,54,2,2417,-14,0,0,20,FDI
1694818271,1572,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,42,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1579,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,60,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1585,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,63,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1588,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1589,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,42,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1599,62,0,0,0,0,0,60,0,0,2,12,17,3341733628,2,0,0,0,0,0,0,32,-14,60,1,0,6,2,2417,-14,0,0,20,FDI
1694818271,1601,62,0,0,0,0,0,60,0,0,2,12,1,2671372690,2,0,0,0,0,0,0,32,-14,45,1,0,6,2,2417,-14,0,0,20,FDI
